Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All GHG data is presented in units of metric tons of carbon dioxide equivalent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2022 GHG Quantity Associated with Coal-based liquid fuel production,2021 GHG Quantity Associated with Coal-based liquid fuel production,2020 GHG Quantity Associated with Coal-based liquid fuel production,2019 GHG Quantity Associated with Coal-based liquid fuel production,2018 GHG Quantity Associated with Coal-based liquid fuel production,2017 GHG Quantity Associated with Coal-based liquid fuel production,2016 GHG Quantity Associated with Coal-based liquid fuel production,2015 GHG Quantity Associated with Coal-based liquid fuel production,2014 GHG Quantity Associated with Coal-based liquid fuel production,2013 GHG Quantity Associated with Coal-based liquid fuel production,2012 GHG Quantity Associated with Coal-based liquid fuel production,2011 GHG Quantity Associated with Coal-based liquid fuel production,2022 GHG Quantity Associated with Petroleum Products Produced,2021 GHG Quantity Associated with Petroleum Products Produced,2020 GHG Quantity Associated with Petroleum Products Produced,2019 GHG Quantity Associated with Petroleum Products Produced,2018 GHG Quantity Associated with Petroleum Products Produced,2017 GHG Quantity Associated with Petroleum Products Produced,2016 GHG Quantity Associated with Petroleum Products Produced,2015 GHG Quantity Associated with Petroleum Products Produced,2014 GHG Quantity Associated with Petroleum Products Produced,2013 GHG Quantity Associated with Petroleum Products Produced,2012 GHG Quantity Associated with Petroleum Products Produced,2011 GHG Quantity Associated with Petroleum Products Produced,2022 GHG Quantity Associated with Petroleum Products Imported,2021 GHG Quantity Associated with Petroleum Products Imported,2020 GHG Quantity Associated with Petroleum Products Imported,2019 GHG Quantity Associated with Petroleum Products Imported,2018 GHG Quantity Associated with Petroleum Products Imported,2017 GHG Quantity Associated with Petroleum Products Imported,2016 GHG Quantity Associated with Petroleum Products Imported,2015 GHG Quantity Associated with Petroleum Products Imported,2014 GHG Quantity Associated with Petroleum Products Imported,2013 GHG Quantity Associated with Petroleum Products Imported,2012 GHG Quantity Associated with Petroleum Products Imported,2011 GHG Quantity Associated with Petroleum Products Imported,2022 GHG Quantity Associated with Petroleum Products Exported,2021 GHG Quantity Associated with Petroleum Products Exported,2020 GHG Quantity Associated with Petroleum Products Exported,2019 GHG Quantity Associated with Petroleum Products Exported,2018 GHG Quantity Associated with Petroleum Products Exported,2017 GHG Quantity Associated with Petroleum Products Exported,2016 GHG Quantity Associated with Petroleum Products Exported,2015 GHG Quantity Associated with Petroleum Products Exported,2014 GHG Quantity Associated with Petroleum Products Exported,2013 GHG Quantity Associated with Petroleum Products Exported,2012 GHG Quantity Associated with Petroleum Products Exported,2011 GHG Quantity Associated with Petroleum Products Exported,2022 GHG Quantity Associated with Natural Gas Supply,2021 GHG Quantity Associated with Natural Gas Supply,2020 GHG Quantity Associated with Natural Gas Supply,2019 GHG Quantity Associated with Natural Gas Supply,2018 GHG Quantity Associated with Natural Gas Supply,2017 GHG Quantity Associated with Natural Gas Supply,2016 GHG Quantity Associated with Natural Gas Supply,2015 GHG Quantity Associated with Natural Gas Supply,2014 GHG Quantity Associated with Natural Gas Supply,2013 GHG Quantity Associated with Natural Gas Supply,2012 GHG Quantity Associated with Natural Gas Supply,2011 GHG Quantity Associated with Natural Gas Supply,2022 GHG Quantity Associated with Natural Gas Liquids Supply,2021 GHG Quantity Associated with Natural Gas Liquids Supply,2020 GHG Quantity Associated with Natural Gas Liquids Supply,2019 GHG Quantity Associated with Natural Gas Liquids Supply,2018 GHG Quantity Associated with Natural Gas Liquids Supply,2017 GHG Quantity Associated with Natural Gas Liquids Supply,2016 GHG Quantity Associated with Natural Gas Liquids Supply,2015 GHG Quantity Associated with Natural Gas Liquids Supply,2014 GHG Quantity Associated with Natural Gas Liquids Supply,2013 GHG Quantity Associated with Natural Gas Liquids Supply,2012 GHG Quantity Associated with Natural Gas Liquids Supply,2011 GHG Quantity Associated with Natural Gas Liquids Supply,2022 GHG Quantity Associated with CO2 Supply ,2021 GHG Quantity Associated with CO2 Supply ,2020 GHG Quantity Associated with CO2 Supply ,2019 GHG Quantity Associated with CO2 Supply ,2018 GHG Quantity Associated with CO2 Supply ,2017 GHG Quantity Associated with CO2 Supply ,2016 GHG Quantity Associated with CO2 Supply ,2015 GHG Quantity Associated with CO2 Supply ,2014 GHG Quantity Associated with CO2 Supply ,2013 GHG Quantity Associated with CO2 Supply ,2012 GHG Quantity Associated with CO2 Supply ,2011 GHG Quantity Associated with CO2 Supply 
1000381,110071160915,City of Douglas,Douglas,GA,31533,224 E. Bryan Street,COFFEE COUNTY,31.551697,-82.810198,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43747,44674.6,40768.8,44764.9,44639.3,41125.2,37362.8,39206.4,40534.1,38024.1,35262.4,35468.3,,,,,,,,,,,,,,,,,,,,,,,,
1006299,110071160409,City of Dublin,Dublin,GA,31021,100 S. Chrch Street / P.O. Box 690,LAURENS COUNTY,32.496992,-82.928643,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173544.7,139449,139757.6,116076.1,135306.6,123671.1,84664,89443.4,161030.5,212839.6,144410.2,66848.3,,,,,,,,,,,,,,,,,,,,,,,,
1001089,110071159559,"City of Duluth, Public Works and Utilities Department",Duluth,MN,55802,520 Garfield Avenue,ST. LOUIS COUNTY,46.764104,-92.112559,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352523.9,309109.3,311718.3,341025.7,305071.5,284118.9,259720.5,274057.3,318529.4,290747.8,249040.6,271125,,,,,,,,,,,,,,,,,,,,,,,,
1003428,110071160534,City of Ellensburg,Ellensburg,WA,98926,501 N. Anderson Street,KITTITAS COUNTY,47.095848,-120.474026,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44986.7,40451.4,38350.5,44845.3,37997.9,43488.6,37261.6,36478.6,39133.6,40585,40984,42392.7,,,,,,,,,,,,,,,,,,,,,,,,
1003946,110043803998,City of Enumclaw Gas Utility,Enumclaw,WA,98022,1309 Myrtle Ave,KING COUNTY,47.20484,-121.99009,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22788,,,,,,,,,,,,,,,,,,,,,,,,,
1005776,110043973581,City of Fairhope,Fairhope,AL,36533,PO Drawer 429,BALDWIN,30.52,-87.9,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24664.9,24858.6,27498.5,24124.8,23675,26692.2,,,,,,,,,,,,,,,,,,,,,,,,
1005085,110071160345,City of Florence Alabama Gas Department,Florence,AL,35630,110 W. College St. RM 229,LAUDERDALE COUNTY,34.79901,-87.67589,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80191.3,74973.9,71136.2,76355.3,89426.7,86976,88528.1,95899.3,116280.4,117882.9,99446.8,115013.8,,,,,,,,,,,,,,,,,,,,,,,,
1004954,110071160389,City of Hamilton Gas & Water Department,Hamilton,OH,45011,"345 High Street, 4th Floor, One Renaissance Center",BUTLER COUNTY,39.39898,-84.55919,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141900.1,143338.6,135007.7,144920.8,155873.1,133674,134808,138944.4,203142.7,195955.1,133616.5,171981.2,,,,,,,,,,,,,,,,,,,,,,,,
1006230,110071161144,City of Kings Mountain Natural Gas System,Kings Mounatin,NC,28086,1013 North Piedmont Avenue,CLEVELAND COUNTY,35.257971,-81.336962,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182004,1116929.2,1104325.7,1123195.2,536195.3,34361.6,32908.2,32949.5,35781.2,32900,32201.2,35569.6,,,,,,,,,,,,,,,,,,,,,,,,
1003144,110071161737,City of LaGrange Gas Division,LaGrange,GA,30240,303 Lukken Industrial Drive West,TROUP COUNTY,33.01347,-85.0427,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118341.3,117302.3,107371,115968.9,116362.2,104204.6,113480,112689.5,129211.1,118034.2,107652.6,119255.7,,,,,,,,,,,,,,,,,,,,,,,,
1003746,110071161411,City of Las Cruces Natural Gas Utility,Las Cruces,NM,88007,680 N. Motel Boulevard,DONA ANA COUNTY,32.30296,-106.81317,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192034.9,173197.9,174927.2,178573.1,162003.9,150094.6,159592,162501.8,156210.8,177386.7,171067.8,183820.2,,,,,,,,,,,,,,,,,,,,,,,,
1005201,110071161058,City of Lawrenceville,Lawrenceville,GA,30046,70 South Clayton Street,GWINNETT COUNTY,33.950625,-83.987783,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231161.1,213484.2,205763.7,203531.8,222892.2,179540.1,190845.9,193767.7,227192,207102.7,163564,186348.7,,,,,,,,,,,,,,,,,,,,,,,,
1011040,110057067677,City of Lebanon - Gas Department,Lebanon,TN,37087,1017 Sparta Pike,WILSON,36.1951,-86.27495,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56836.8,66480.6,,,,,,,,,,,,,,,,,,,,,,,,
1003030,110071161230,City of Leesburg Gas LDC,Leesburg,FL,34748,306 South Sixth Street,LAKE COUNTY,28.789851,-81.877067,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45069.6,44021.2,45362.7,44363.5,48133.3,47274.5,47721.7,45682.7,60578,70031.7,78884.2,67095.5,,,,,,,,,,,,,,,,,,,,,,,,
1010159,,City of Lexington,Lexington,NC,27292,28 West Center Street,,35.7352485,-80.2321313,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138609.3,136868.6,91192.6,96879.6,111441.8,104896.3,114034.4,118293.8,113405.3,109904.6,104189.3,107684,,,,,,,,,,,,,,,,,,,,,,,,
1006629,110071159511,City of Long Beach Gas and Oil Department,Long Beach,CA,90806,2400 E. Spring St,LOS ANGELES COUNTY,33.8117,-118.16328,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464088.3,506905.9,506599.2,522359.6,486835,500460.5,471075.5,447714.2,426768.78604,503313.27375,498487.2,519678.2,,,,,,,,,,,,,,,,,,,,,,,,
1008098,110071159426,City of Mesa,Mesa,AZ,85211,640 N. Mesa Drive,MARICOPA COUNTY,33.418052,-111.831391,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205635,191211.3,190248.2,192365.3,169888.5,160570.5,161960.4,161463.7,151125.4,170350.7,167407.6,180550.6,,,,,,,,,,,,,,,,,,,,,,,,
1012020,110067543689,City of Monticello,Monticello,GA,31064,123 West Washington St,,33.303987,-83.684355,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3927,3699,3459.3,4080.2,23291.1,29019.5,30430.4,29435.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011061,,City of Olive Branch,Olive Branch,MS,38654,9200 Pigeon Roost Rd.,,34.96086,-89.826716,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129407.7,4523.6,103496.4,2467.1,103554.6,80204.1,83015.2,67.5,106012.6,101841.5,80100.2,88535.8,,,,,,,,,,,,,,,,,,,,,,,,
1006127,110071161349,City of Palo Alto Gas Utility,Palo Alto,CA,94301,250 Hamilton Ave,SANTA CLARA COUNTY,37.44482,-122.16064,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143752,138787.2,138686.9,152431.9,153469.9,153067.7,145784.9,138969.6,139154.3,161699.3,159070.9,170340.1,,,,,,,,,,,,,,,,,,,,,,,,
1004214,110071160001,City of Perryville,Perryville,MO,63775,215 N West St,PERRY COUNTY,37.72742,-89.86481,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45289.2,40757.3,40791.6,43281.7,48321.5,43219.9,45306.2,45769.4,46023.2,44565.2,36974.2,40576.5,,,,,,,,,,,,,,,,,,,,,,,,
1005426,110043802310,City of Portland Natural Gas System,Portland,TN,37148,100 South Russell Street,SUMNER,36.58069,-86.51407,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36957.3,38331.7,39096.2,43922.7,35984.4,30548.1,33363.5,,,,,,,,,,,,,,,,,,,,,,,,
1007011,110071159281,City of Rensselaer Gas Utility,Rensselaer,IN,47978,706 N. Cullen,JASPER COUNTY,40.94284,-87.15426,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26605,24179.2,24711.1,30783.2,30973.1,28770.3,34325.9,30643.2,34705.3,32619,30057.1,27411.8,,,,,,,,,,,,,,,,,,,,,,,,
1002273,110071161342,"City of Richmond - DPU, Natural Gas LDC",Richmond,VA,23114,730 East Broad Street,CHESTERFIELD COUNTY,37.489045,-77.665066,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296316.3,1240163.5,1170827,1021028.5,1000226,989833.6,1358095.5,1495312,1091883.9,1072415.6,1354053,1101606,,,,,,,,,,,,,,,,,,,,,,,,
1010961,,"City of Ripley Gas, Water & Wastewater Department",Ripley,TN,38063,116 Church Street,,35.745324,-89.530319,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27485.6,30412.9,25887.4,29426.1,29860.4,23056,25580.8,28636.1,33471,30671.3,24113.4,29077,,,,,,,,,,,,,,,,,,,,,,,,
1002171,110071161367,City of Rocky Mount - Utilities Department,Rocky Mount,NC,27801,628 Albemarle Avenue,EDGECOMBE COUNTY,35.95081,-77.79026,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135891.3,129156.8,121960.8,120998.7,105512.8,93187.7,92815.2,101535,117708.5,109176.7,95598.9,93323.7,,,,,,,,,,,,,,,,,,,,,,,,
1003294,110071159902,City of Shelby Utilities,Shelby,NC,28150,824 W Grover St,CLEVELAND COUNTY,35.338036,-81.581578,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226721.8,217510.4,205246.7,199298,197012.1,189056.6,187397.1,185207.7,195328.8,191665.8,133810.5,139126.5,,,,,,,,,,,,,,,,,,,,,,,,
1004387,110071160220,City of Sugar Hill,Sugar Hill,GA,30518,5039 West Broad St.,GWINNETT COUNTY,34.10653,-84.034316,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46120.9,42266.2,41233.8,40966.2,43919.1,34981.3,36967.8,37241.6,43474.2,39090.2,30036.8,34628.7,,,,,,,,,,,,,,,,,,,,,,,,
1003524,110071160521,City of Summerville,Summerville,GA,30747,120 Georgia Avenue,CHATTOOGA COUNTY,34.486178,-85.334297,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37400.4,40699.6,39604.8,40313.5,42276.5,41129.5,51076.1,52590.2,59337.7,56312.1,50697.6,59019.8,,,,,,,,,,,,,,,,,,,,,,,,
1006716,110071161882,City of Sunrise Gas Department,Sunrise,FL,33351,4401 NW 103 Avenue,BROWARD COUNTY,26.18018,-80.28741,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28991.7,30925.1,30258.2,28916.5,28177,27259.7,26157.9616,24926.1392,25868,24769.1,,,,,,,,,,,,,,,,,,,,,,,,
1005514,110071161057,City of Sylvania,Sylvania,GA,30467,130 North Community Drive,SCREVEN COUNTY,32.754059,-81.647564,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39265,44271.4,27628.7,47430.7,45634.7,44736.4,38681.5,40755.6,43452.2,40083.2,44577.2,52234.4,,,,,,,,,,,,,,,,,,,,,,,,
1000054,110071160313,City of Tallahassee Natural Gas Utility,Tallahassee,FL,32304,2602 Jackson Bluff Road,LEON COUNTY,30.438668,-84.332457,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162533.2,163249.7,154987.4,160411.6,165474.7,150458.3,156144,152335.8,163505.7,145283.6,138233,139236.7,,,,,,,,,,,,,,,,,,,,,,,,
1005634,110071160217,City of Thomasville,Thomasville,GA,31792,111 Victoria Pace,THOMAS COUNTY,30.832989,-83.983559,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24704.8,26440.2,23885.6,23537.8,23312.8,22844.4,24446.8,24277.2,25334,27129.6,21604.9,22035.9,,,,,,,,,,,,,,,,,,,,,,,,
1004573,110071160218,City of Thomson,Thomson,GA,30824,309 Main Street,MCDUFFIE COUNTY,33.46893,-82.50395,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64079.1,63945.5,59774.7,73777.7,78232.3,76845,78508.7,77160.5,75397.8,72981.2,67898,66731.2,,,,,,,,,,,,,,,,,,,,,,,,
1004566,110071160215,City of Toccoa,Toccoa,GA,30577,92 N. Alexander,OCONEE COUNTY,34.578551,-83.331529,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62993.3,65016.1,70848,73315.2,65058.3,60335,63112.3,61086.8,70251.6,69695.4,56029.3,60547.3,,,,,,,,,,,,,,,,,,,,,,,,
1004154,110071160979,"City of Union, South Carolina",Union,SC,29379,101 Sharpe Avenue,UNION COUNTY,34.71568,-81.62514,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74666.9,71799.6,79363.7,95160.8,93172.7,87873.7,85355.2,82381.8,86216.5,81798.7,73920.3,75910.6,,,,,,,,,,,,,,,,,,,,,,,,
1004391,110071160727,City of Warner Robins,Warner Robins,GA,31093,700 Watson Blvd.,HOUSTON COUNTY,32.61913,-83.60704,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386913.6,264920.7,253928.2,305789.1,322756.3,294200.1,434196.2,331756,304413.1,241540.8,374325.5,322446.1,,,,,,,,,,,,,,,,,,,,,,,,
1005301,110071160156,City of Westfield Gas & Electric Light Department,Westfield,MA,01085,100 Elm Street,HAMPDEN COUNTY,42.131878,-72.757002,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86244.8,85892.9,84809.4,91962.4,91507.2,82635.9,78734.7,89198,90224.5,84774.6,72498.8,73015.9,,,,,,,,,,,,,,,,,,,,,,,,
1004523,110071160736,City of Winder,Winder,GA,30680,45 E. Athens Street,BARROW COUNTY,34.014267,-83.698657,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63781.7,59091,59435.2,61554.8,61636.7,55266.2,56497.7,59118.5,59417,55303.6,49024.5,51384.3,,,,,,,,,,,,,,,,,,,,,,,,
1006486,110071161813,City of Winfield Ks.,Winfield,KS,67156,2701 E 9th Ave,COWLEY COUNTY,37.2376,-96.9619,486210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31791.7,29142.2,33690.2,38778.4,35677.7,26887.9,28887.6,31705.4,40560.8,40713.4,31862.8,40888.2,,,,,,,,,,,,,,,,,,,,,,,,
1005436,110071159734,City of Wrens,Wrens,GA,30833,401 Broad Street,JEFFERSON COUNTY,33.20869,-82.38622,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77733.6,91347.3,74519.5,107070,91618.7,114774.7,93583.8,27673,99341.5,106015.3,68013,79250.3,,,,,,,,,,,,,,,,,,,,,,,,
1012912,,CityServiceValcon,Kalispell,MT,59901,640 West Montana Street,,48.199050296454,-114.324578988957,424720,MM-IMP,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003603,,Clark Oil Trading Company,Clayton,MO,63105,8235 Forsyth Blvd.  Suite 400,,38.65149,-90.34341,424720,MM-EXP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,,confidential,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005771,,Clarke-Mobile Counties Gas District,Jackson,AL,36545,2003 College Avenue,,31.530954,-87.891408,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575757.8,608726.9,519142.3,632013.9,683971.1,681415.7,620212.3,705579.7,627484.9,604195.8,560861.2,557988,,,,,,,,,,,,,,,,,,,,,,,,
1014032,110071080105,"Clean Harbors Aragonite, LLC.",Aragonite,UT,84029,,TOOELE COUNTY,40.737056,-112.984111,562211,"C,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014028,110000463365,"Clean Harbors Deer Park, LLC.",La Porte,TX,77571,2027 Independence Parkway S,HARRIS COUNTY,29.73028,-95.08981,562211,"C,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013278,110000521221,Clean Harbors El Dorado LLC,El Dorado,AR,71730,309 American Circle,UNION COUNTY,33.2044,-92.6308,562211,"C,O,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014027,,"Clean Harbors Environmental Services, Inc.",Kimball,NE,69145,2247 South Highway 71,,41.154685624713,-103.658055462256,562211,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007136,110071161424,Clearwater Gas System,Clearwater,FL,33755,400 N Myrtle Ave,PINELLAS COUNTY,27.97003,-82.79594,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141958.3,141722,135011.1,135201.2,133563.6,126282.7,123847.1,123731.6,125522.2,126863.816,120787,112519,,,,,,,,,,,,,,,,,,,,,,,,
1011116,,Clinton Newberry Natural Gas Authority,Clinton,SC,29325,1643 Springdale Drive,,34.46178,-81.85485,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142945.7,145327.8,132997,134581.5,140740.5,133865.9,122330.3,136845.9,120935.3,110849.8,99054.4,107061.5,,,,,,,,,,,,,,,,,,,,,,,,
1004381,110013703206,"Coffeyville Resources Refining & Marketing, LLC",Coffeyville,KS,67337,400 North Linden Street,MONTGOMERY COUNTY,37.047556,-95.606106,324110,"C,MM-REF,P,Y",,,,,,,,,,,,,19606686.8851,17761690.7555,15224707.7825,19613929.4695,18916603.1309,18901839.5483,19273606.8388,17333027,18662576,17055245.4,18039753,14874409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007326,110071161187,Colonial Gas Company,Waltham,MA,02451,40 Sylvan Road,MIDDLESEX COUNTY,42.400469,-71.257723,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309478.4,1424494.5,1423929,1374819.2,1337418.3,1435668.8,1409955.9,1357459.4,1223529.9,1310246.3,,,,,,,,,,,,,,,,,,,,,,,,
1002282,,Colonial Oil Industries,Houston,TX,77056,"3 Riverway, Suite 2000",,29.7617,-95.46189,424720,MM-IMP,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005703,110071162003,"Colorado Natural Gas, Inc.",Centennial,CO,80112,10825 E. Geddes Avenue,JEFFERSON COUNTY,39.57454,-105.13351,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134723.5,124886.8,111851.8,117513.5,134264.1,126686.6,126473.8,98594.6,98611.1,125688.6,17277.6,108416.5,,,,,,,,,,,,,,,,,,,,,,,,
1003423,110071160533,Colorado Springs Utilities - Natural Gas Local Distribution Company,Colorado Springs,CO,80903,121 S. Tejon St,EL PASO COUNTY,38.841342,-104.816278,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589225,2485745,2470512.3,2408285.2,2290177.6,1854064.7,2082167.4,1908824.8,2030175.3,1989689.9,1648415,1780606,,,,,,,,,,,,,,,,,,,,,,,,
1007361,110071161925,Columbia Gas of Kentucky,Merrillville,IN,46410,801 East 86th Avenue,FAYETTE COUNTY,38.08005,-84.53753,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055353.6,1760683.6,1645898.4,1763434.5,1849267.6,1695686.8,1729219.7,1902861.1,2055890.7808,1965738.6064,1710016.5,1813692.9,,,,,,,,,,,,,,,,,,,,,,,,
1003838,110071162207,Columbia Gas of Maryland,Merrillville,IN,46410,801 East 86th Avenue,WASHINGTON COUNTY,40.28588,-80.1788,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363481.2,329237.8,317577.2,343584.5,345177.8,312998.4,323199.2,312701.5,341097.7,328309.8,294342.3,319790.2,,,,,,,,,,,,,,,,,,,,,,,,
